timestamp,millis, 76f96f013c, d39896f013c,819096f013c, 61ac96f013c, c71996f013c, 145496f013c, 50c596f013c, b84c96f013c
2023-03-02T16:07:59Z,1223917,7.75,8.25,8.38,7.75,8.06,8.25,7.75,6.75
2023-03-02T16:08:01Z,1225067,7.81,8.31,8.38,7.75,8.06,8.19,7.69,6.75
2023-03-02T16:08:02Z,1226217,7.81,8.31,8.44,7.75,8.13,8.25,7.81,6.81
2023-03-02T16:08:03Z,1227368,7.81,8.31,8.44,7.75,8.06,8.25,7.69,6.81
2023-03-02T16:08:04Z,1228518,7.81,8.38,8.38,7.81,8.13,8.25,7.75,6.88
2023-03-02T16:08:05Z,1229668,7.81,8.38,8.44,7.81,8.13,8.25,7.75,6.88
2023-03-02T16:08:06Z,1230822,7.81,8.38,8.44,7.81,8.19,8.31,7.81,6.88
2023-03-02T16:08:08Z,1231977,7.81,8.38,8.44,7.81,8.19,8.25,7.81,6.88
2023-03-02T16:08:09Z,1233127,7.88,8.44,8.44,7.88,8.25,8.25,7.81,6.88
2023-03-02T16:08:10Z,1234278,7.88,8.44,8.44,7.88,8.19,8.38,7.88,6.94
2023-03-02T16:08:11Z,1235428,7.81,8.44,8.44,7.88,8.25,8.31,7.88,7
2023-03-02T16:08:12Z,1236579,7.88,8.5,8.5,7.88,8.25,8.31,7.94,6.94
2023-03-02T16:08:13Z,1237729,7.88,8.44,8.5,7.94,8.25,8.38,7.94,6.94
2023-03-02T16:08:14Z,1238880,7.88,8.5,8.5,7.94,8.25,8.38,7.94,7
2023-03-02T16:08:16Z,1240030,7.88,8.5,8.5,8,8.25,8.44,8,7.06
2023-03-02T16:08:17Z,1241180,7.94,8.56,8.5,8,8.31,8.44,8,7.06
2023-03-02T16:08:18Z,1242331,7.94,8.56,8.56,8,8.31,8.38,8,7.06
2023-03-02T16:08:19Z,1243484,7.94,8.56,8.63,8.06,8.38,8.44,7.94,7.13
2023-03-02T16:08:20Z,1244635,7.94,8.56,8.56,8.06,8.31,8.5,8,7.13
2023-03-02T16:08:21Z,1245785,7.94,8.63,8.63,8.06,8.38,8.5,8,7.13
2023-03-02T16:08:22Z,1246935,8,8.63,8.63,8.13,8.38,8.56,8,7.13
2023-03-02T16:08:24Z,1248086,8,8.63,8.63,8.13,8.44,8.5,8,7.19
2023-03-02T16:08:25Z,1249235,8.06,8.63,8.63,8.13,8.44,8.5,8.06,7.19
2023-03-02T16:08:26Z,1250385,8.06,8.63,8.69,8.13,8.44,8.5,8,7.19
2023-03-02T16:08:27Z,1251536,8.06,8.63,8.69,8.13,8.44,8.56,8.06,7.19
2023-03-02T16:08:28Z,1252686,8.06,8.63,8.75,8.19,8.44,8.56,8.06,7.25
2023-03-02T16:08:29Z,1253836,8.13,8.63,8.75,8.19,8.44,8.63,8.06,7.25
2023-03-02T16:08:31Z,1254990,8.13,8.63,8.75,8.19,8.44,8.63,8.06,7.25
2023-03-02T16:08:32Z,1256139,8.19,8.63,8.75,8.19,8.5,8.63,8.06,7.25
2023-03-02T16:08:33Z,1257289,8.19,8.69,8.75,8.19,8.5,8.63,8.13,7.25
2023-03-02T16:08:34Z,1258439,8.19,8.69,8.75,8.19,8.56,8.63,8.13,7.31
2023-03-02T16:08:35Z,1259589,8.19,8.69,8.81,8.19,8.56,8.75,8.13,7.31
2023-03-02T16:08:36Z,1260738,8.19,8.69,8.75,8.25,8.56,8.69,8.19,7.31
2023-03-02T16:08:37Z,1261888,8.19,8.69,8.81,8.25,8.63,8.69,8.19,7.31
2023-03-02T16:08:39Z,1263038,8.25,8.69,8.81,8.25,8.56,8.63,8.19,7.31
2023-03-02T16:08:40Z,1264193,8.25,8.75,8.88,8.25,8.56,8.69,8.19,7.31
2023-03-02T16:08:41Z,1265342,8.25,8.69,8.88,8.31,8.56,8.69,8.25,7.38
2023-03-02T16:08:42Z,1266492,8.25,8.75,8.88,8.31,8.56,8.75,8.19,7.38
2023-03-02T16:08:43Z,1267656,8.31,8.75,8.88,8.25,8.63,8.75,8.19,7.38
2023-03-02T16:08:44Z,1268808,8.31,8.81,8.88,8.31,8.63,8.75,8.31,7.38
2023-03-02T16:08:45Z,1269959,8.31,8.88,8.94,8.31,8.63,8.81,8.31,7.38
2023-03-02T16:08:47Z,1271111,8.38,8.88,8.94,8.31,8.63,8.75,8.31,7.38
2023-03-02T16:08:48Z,1272263,8.38,8.81,9,8.38,8.63,8.75,8.38,7.38
2023-03-02T16:08:49Z,1273414,8.38,8.88,9,8.38,8.63,8.88,8.31,7.44
2023-03-02T16:08:50Z,1274566,8.44,8.94,9,8.38,8.69,8.88,8.31,7.5
2023-03-02T16:08:51Z,1275718,8.44,8.94,9,8.44,8.69,8.88,8.38,7.5
2023-03-02T16:08:52Z,1276869,8.44,8.94,9.06,8.44,8.69,8.88,8.44,7.5
2023-03-02T16:08:54Z,1278021,8.44,9,9.06,8.44,8.69,8.94,8.44,7.56
2023-03-02T16:08:55Z,1279176,8.44,9,9.06,8.44,8.75,8.94,8.44,7.5
2023-03-02T16:08:56Z,1280328,8.5,9,9.06,8.44,8.75,8.94,8.44,7.5
2023-03-02T16:08:57Z,1281480,8.5,9,9.06,8.44,8.75,8.88,8.44,7.56
2023-03-02T16:08:58Z,1282633,8.5,9.06,9.13,8.5,8.75,8.94,8.44,7.56
2023-03-02T16:08:59Z,1283785,8.56,9.06,9.13,8.5,8.75,8.94,8.44,7.56
2023-03-02T16:09:00Z,1284937,8.56,9.06,9.13,8.5,8.81,9,8.5,7.63
2023-03-02T16:09:02Z,1286089,8.5,9.06,9.13,8.5,8.81,8.94,8.5,7.63
2023-03-02T16:09:03Z,1287241,8.56,9.06,9.13,8.5,8.81,9,8.5,7.63
2023-03-02T16:09:04Z,1288393,8.56,9.13,9.13,8.56,8.88,9,8.56,7.69
2023-03-02T16:09:05Z,1289545,8.63,9.13,9.19,8.56,8.88,9,8.56,7.69
2023-03-02T16:09:06Z,1290700,8.56,9.19,9.19,8.56,8.94,8.94,8.56,7.75
2023-03-02T16:09:07Z,1291853,8.56,9.13,9.13,8.63,8.94,9.06,8.56,7.75
2023-03-02T16:09:09Z,1293005,8.56,9.13,9.19,8.63,8.94,9,8.56,7.75
2023-03-02T16:09:10Z,1294157,8.56,9.19,9.25,8.63,9,9.06,8.56,7.81
2023-03-02T16:09:11Z,1295309,8.63,9.19,9.25,8.63,8.94,9.06,8.63,7.81
2023-03-02T16:09:12Z,1296466,8.63,9.19,9.31,8.63,9,9.06,8.69,7.75
2023-03-02T16:09:13Z,1297618,8.69,9.19,9.25,8.69,9,9.19,8.63,7.81
2023-03-02T16:09:14Z,1298770,8.69,9.19,9.31,8.69,9.06,9.19,8.69,7.88
2023-03-02T16:09:15Z,1299923,8.75,9.25,9.38,8.69,9,9.19,8.69,7.88
2023-03-02T16:09:17Z,1301075,8.75,9.25,9.38,8.75,9.06,9.19,8.69,7.88
2023-03-02T16:09:18Z,1302227,8.75,9.25,9.38,8.75,9.06,9.13,8.69,7.88
2023-03-02T16:09:19Z,1303384,8.75,9.31,9.38,8.75,9.13,9.19,8.69,7.94
2023-03-02T16:09:20Z,1304536,8.81,9.31,9.38,8.81,9.13,9.25,8.69,7.94
2023-03-02T16:09:21Z,1305688,8.75,9.31,9.38,8.81,9.13,9.19,8.69,7.94
2023-03-02T16:09:22Z,1306840,8.75,9.31,9.38,8.81,9.13,9.25,8.69,7.94
2023-03-02T16:09:23Z,1307992,8.81,9.38,9.44,8.81,9.19,9.25,8.75,8
2023-03-02T16:09:25Z,1309145,8.88,9.38,9.5,8.81,9.19,9.31,8.69,7.94
2023-03-02T16:09:26Z,1310297,8.88,9.38,9.5,8.88,9.19,9.25,8.75,8
2023-03-02T16:09:27Z,1311449,8.88,9.31,9.5,8.81,9.19,9.31,8.75,8
2023-03-02T16:09:28Z,1312601,8.94,9.38,9.5,8.88,9.19,9.31,8.75,7.94
2023-03-02T16:09:29Z,1313753,8.94,9.38,9.5,8.88,9.19,9.31,8.75,7.94
2023-03-02T16:09:30Z,1314909,8.88,9.38,9.56,8.88,9.25,9.31,8.81,8
2023-03-02T16:09:32Z,1316061,8.94,9.38,9.56,8.88,9.25,9.38,8.81,8
2023-03-02T16:09:33Z,1317213,8.94,9.44,9.56,8.94,9.25,9.31,8.81,8.06
2023-03-02T16:09:34Z,1318365,9,9.44,9.56,8.94,9.25,9.44,8.81,8.06
2023-03-02T16:09:35Z,1319517,8.94,9.44,9.63,8.94,9.25,9.44,8.88,8
2023-03-02T16:09:36Z,1320669,9,9.44,9.63,8.94,9.31,9.38,8.88,8.06
2023-03-02T16:09:37Z,1321821,9,9.5,9.56,9,9.31,9.44,8.88,8.06
2023-03-02T16:09:38Z,1322973,9,9.5,9.63,8.94,9.31,9.38,8.88,8.06
2023-03-02T16:09:40Z,1324125,9.06,9.56,9.63,8.94,9.31,9.44,8.94,8.13
2023-03-02T16:09:41Z,1325277,9.06,9.5,9.63,9,9.31,9.38,8.94,8.13
2023-03-02T16:09:42Z,1326429,9.06,9.56,9.63,9,9.38,9.5,9,8.19
2023-03-02T16:09:43Z,1327585,9.13,9.56,9.69,9,9.38,9.5,9,8.19
2023-03-02T16:09:44Z,1328742,9.13,9.56,9.69,9,9.38,9.44,9,8.19
2023-03-02T16:09:45Z,1329894,9.13,9.63,9.69,9,9.38,9.5,9.06,8.19
2023-03-02T16:09:47Z,1331046,9.13,9.63,9.75,9.06,9.38,9.56,9.06,8.19
2023-03-02T16:09:48Z,1332198,9.13,9.63,9.75,9.06,9.44,9.56,9.06,8.25
2023-03-02T16:09:49Z,1333350,9.13,9.69,9.75,9.13,9.44,9.56,9.06,8.25
2023-03-02T16:09:50Z,1334503,9.19,9.69,9.75,9.13,9.44,9.56,9.13,8.25
2023-03-02T16:09:51Z,1335655,9.19,9.69,9.75,9.13,9.44,9.5,9.13,8.25
2023-03-02T16:09:52Z,1336807,9.19,9.69,9.81,9.13,9.44,9.63,9.13,8.25
2023-03-02T16:09:53Z,1337959,9.25,9.75,9.81,9.19,9.44,9.56,9.13,8.31
2023-03-02T16:09:55Z,1339115,9.25,9.69,9.81,9.19,9.5,9.69,9.13,8.31
2023-03-02T16:09:56Z,1340267,9.19,9.75,9.81,9.19,9.5,9.69,9.19,8.38
2023-03-02T16:09:57Z,1341419,9.19,9.81,9.81,9.25,9.56,9.63,9.19,8.31
2023-03-02T16:09:58Z,1342571,9.25,9.81,9.81,9.25,9.56,9.63,9.25,8.31
2023-03-02T16:09:59Z,1343724,9.31,9.81,9.88,9.25,9.56,9.69,9.25,8.38
2023-03-02T16:10:00Z,1344876,9.31,9.81,9.88,9.31,9.63,9.63,9.25,8.44
2023-03-02T16:10:02Z,1346028,9.31,9.81,9.88,9.31,9.63,9.63,9.25,8.44
2023-03-02T16:10:03Z,1347180,9.31,9.88,9.88,9.31,9.63,9.63,9.25,8.44
2023-03-02T16:10:04Z,1348332,9.25,9.88,9.94,9.31,9.63,9.63,9.31,8.44
2023-03-02T16:10:05Z,1349484,9.31,9.94,9.94,9.31,9.63,9.75,9.25,8.44
2023-03-02T16:10:06Z,1350636,9.25,9.88,9.94,9.38,9.63,9.75,9.31,8.44
2023-03-02T16:10:07Z,1351791,9.31,9.94,9.94,9.38,9.69,9.81,9.31,8.44
2023-03-02T16:10:08Z,1352943,9.31,9.94,9.94,9.38,9.69,9.75,9.38,8.5
2023-03-02T16:10:10Z,1354094,9.31,10,9.94,9.44,9.69,9.75,9.31,8.5
2023-03-02T16:10:11Z,1355246,9.31,9.94,9.94,9.44,9.69,9.81,9.31,8.5
2023-03-02T16:10:12Z,1356397,9.38,10,10,9.5,9.69,9.81,9.31,8.5
2023-03-02T16:10:13Z,1357549,9.38,10,10,9.44,9.69,9.75,9.31,8.56
2023-03-02T16:10:14Z,1358701,9.38,10,10.06,9.44,9.75,9.88,9.31,8.56
2023-03-02T16:10:15Z,1359852,9.44,10,10.06,9.5,9.75,9.81,9.38,8.56
2023-03-02T16:10:17Z,1361008,9.44,10,10.06,9.5,9.81,9.88,9.38,8.56
2023-03-02T16:10:18Z,1362160,9.5,10,10.13,9.56,9.81,9.88,9.44,8.56
2023-03-02T16:10:19Z,1363323,9.5,10.06,10.13,9.5,9.81,9.88,9.44,8.56
2023-03-02T16:10:20Z,1364468,9.44,10.06,10.13,9.56,9.81,9.88,9.44,8.63
2023-03-02T16:10:21Z,1365613,9.56,10.06,10.13,9.5,9.81,9.88,9.44,8.63
2023-03-02T16:10:22Z,1366757,9.5,10.06,10.19,9.56,9.88,9.88,9.44,8.63
2023-03-02T16:10:23Z,1367902,9.56,10.06,10.19,9.56,9.88,9.94,9.44,8.63
2023-03-02T16:10:25Z,1369047,9.63,10.06,10.19,9.56,9.88,9.88,9.44,8.63
2023-03-02T16:10:26Z,1370191,9.63,10.13,10.19,9.56,9.88,9.94,9.5,8.63
2023-03-02T16:10:27Z,1371335,9.56,10,10.25,9.63,9.94,10,9.44,8.69
2023-03-02T16:10:28Z,1372480,9.63,10.13,10.25,9.63,9.94,10.06,9.5,8.69
2023-03-02T16:10:29Z,1373625,9.63,10.13,10.25,9.63,9.94,10,9.56,8.69
2023-03-02T16:10:30Z,1374769,9.69,10.13,10.25,9.63,10,10,9.5,8.75
2023-03-02T16:10:31Z,1375917,9.69,10.19,10.25,9.63,9.94,10.13,9.56,8.69
2023-03-02T16:10:33Z,1377061,9.69,10.19,10.31,9.63,9.94,10.13,9.56,8.75
2023-03-02T16:10:34Z,1378207,9.69,10.19,10.31,9.63,10,10.13,9.56,8.75
2023-03-02T16:10:35Z,1379352,9.75,10.19,10.31,9.63,10,10.13,9.56,8.75
2023-03-02T16:10:36Z,1380497,9.75,10.19,10.38,9.63,10,10.19,9.63,8.75
2023-03-02T16:10:37Z,1381642,9.75,10.25,10.38,9.63,10,10.06,9.63,8.81
2023-03-02T16:10:38Z,1382787,9.81,10.25,10.38,9.69,10.06,10.13,9.63,8.81
2023-03-02T16:10:40Z,1383931,9.75,10.25,10.38,9.69,10.06,10.13,9.63,8.81
2023-03-02T16:10:41Z,1385077,9.81,10.25,10.38,9.69,10.06,10.13,9.63,8.88
2023-03-02T16:10:42Z,1386222,9.81,10.25,10.38,9.69,10.06,10.19,9.63,8.88
2023-03-02T16:10:43Z,1387370,9.81,10.31,10.38,9.75,10.06,10.13,9.69,8.94
2023-03-02T16:10:44Z,1388515,9.81,10.31,10.44,9.75,10.13,10.19,9.69,8.94
2023-03-02T16:10:45Z,1389660,9.88,10.31,10.44,9.81,10.13,10.19,9.69,8.94
2023-03-02T16:10:46Z,1390804,9.88,10.31,10.44,9.75,10.13,10.25,9.75,9
2023-03-02T16:10:48Z,1391949,9.88,10.38,10.44,9.81,10.13,10.19,9.75,9
2023-03-02T16:10:49Z,1393099,9.88,10.25,10.5,9.81,10.19,10.31,9.75,9
2023-03-02T16:10:50Z,1394245,9.88,10.44,10.5,9.88,10.19,10.25,9.75,9
2023-03-02T16:10:51Z,1395390,9.88,10.44,10.5,9.81,10.19,10.31,9.81,9.06
2023-03-02T16:10:52Z,1396535,9.94,10.44,10.5,9.88,10.19,10.25,9.81,9.06
2023-03-02T16:10:53Z,1397680,9.94,10.44,10.5,9.88,10.19,10.31,9.81,9.06
2023-03-02T16:10:54Z,1398823,9.94,10.5,10.56,9.94,10.25,10.31,9.88,9.06
2023-03-02T16:10:56Z,1399968,9.94,10.5,10.56,9.94,10.25,10.38,9.88,9.13
2023-03-02T16:10:57Z,1401113,10,10.5,10.56,9.94,10.25,10.38,9.88,9.13
2023-03-02T16:10:58Z,1402258,10,10.5,10.56,9.94,10.25,10.31,9.88,9.19
2023-03-02T16:10:59Z,1403403,10.06,10.5,10.56,10,10.25,10.38,9.88,9.13
2023-03-02T16:11:00Z,1404549,10,10.56,10.63,10,10.25,10.38,9.94,9.19
2023-03-02T16:11:01Z,1405693,10.06,10.56,10.63,10,10.31,10.44,9.94,9.13
2023-03-02T16:11:02Z,1406838,10,10.56,10.63,10,10.31,10.38,9.94,9.19
2023-03-02T16:11:04Z,1407983,10.06,10.63,10.63,10,10.31,10.44,9.94,9.19
2023-03-02T16:11:05Z,1409128,10.06,10.56,10.69,10.06,10.38,10.5,10,9.25
2023-03-02T16:11:06Z,1410274,10.06,10.56,10.69,10.06,10.38,10.44,10,9.25
2023-03-02T16:11:07Z,1411422,10.06,10.63,10.69,10.06,10.38,10.5,10,9.25
2023-03-02T16:11:08Z,1412567,10.06,10.63,10.69,10.06,10.44,10.44,10,9.31
2023-03-02T16:11:09Z,1413711,10.13,10.63,10.75,10.06,10.44,10.5,10.06,9.25
2023-03-02T16:11:10Z,1414856,10.13,10.69,10.75,10.06,10.44,10.5,10.06,9.25
2023-03-02T16:11:12Z,1416001,10.13,10.63,10.75,10.13,10.44,10.5,10,9.31
2023-03-02T16:11:13Z,1417146,10.19,10.63,10.81,10.13,10.44,10.5,10.06,9.31
2023-03-02T16:11:14Z,1418291,10.19,10.63,10.81,10.13,10.5,10.5,10.06,9.38
2023-03-02T16:11:15Z,1419437,10.19,10.63,10.81,10.19,10.44,10.56,10.06,9.31
2023-03-02T16:11:16Z,1420581,10.19,10.63,10.81,10.19,10.5,10.56,10.13,9.38
2023-03-02T16:11:17Z,1421726,10.25,10.63,10.81,10.13,10.5,10.56,10.13,9.38
2023-03-02T16:11:18Z,1422874,10.19,10.63,10.88,10.25,10.56,10.63,10.13,9.44
2023-03-02T16:11:20Z,1424019,10.25,10.63,10.81,10.25,10.56,10.63,10.13,9.38
2023-03-02T16:11:21Z,1425165,10.19,10.69,10.81,10.25,10.56,10.63,10.19,9.44
2023-03-02T16:11:22Z,1426314,10.25,10.69,10.88,10.19,10.56,10.69,10.19,9.44
2023-03-02T16:11:23Z,1427460,10.25,10.69,10.88,10.19,10.56,10.75,10.19,9.44
2023-03-02T16:11:24Z,1428604,10.31,10.69,10.88,10.31,10.56,10.75,10.19,9.44
2023-03-02T16:11:25Z,1429749,10.31,10.69,10.88,10.31,10.56,10.75,10.19,9.44
2023-03-02T16:11:27Z,1430894,10.31,10.75,10.94,10.31,10.63,10.69,10.25,9.44
2023-03-02T16:11:28Z,1432040,10.38,10.75,10.94,10.31,10.63,10.75,10.25,9.5
2023-03-02T16:11:29Z,1433185,10.38,10.69,10.94,10.38,10.63,10.75,10.25,9.5
2023-03-02T16:11:30Z,1434333,10.38,10.75,11,10.38,10.63,10.75,10.31,9.5
2023-03-02T16:11:31Z,1435478,10.38,10.75,11,10.38,10.63,10.81,10.31,9.5
2023-03-02T16:11:32Z,1436623,10.38,10.81,11,10.38,10.63,10.81,10.31,9.56
2023-03-02T16:11:33Z,1437768,10.38,10.75,11.06,10.38,10.63,10.81,10.31,9.5
2023-03-02T16:11:35Z,1438913,10.44,10.81,11,10.44,10.63,10.75,10.31,9.5
2023-03-02T16:11:36Z,1440058,10.44,10.81,11,10.38,10.63,10.88,10.31,9.56
2023-03-02T16:11:37Z,1441203,10.44,10.81,11.06,10.44,10.63,10.81,10.31,9.63
2023-03-02T16:11:38Z,1442348,10.5,10.81,11.13,10.44,10.63,10.88,10.31,9.63
2023-03-02T16:11:39Z,1443493,10.5,10.81,11.06,10.44,10.69,10.81,10.38,9.63
2023-03-02T16:11:40Z,1444638,10.5,10.88,11.13,10.44,10.69,10.88,10.31,9.63
2023-03-02T16:11:41Z,1445781,10.5,10.94,11.13,10.5,10.63,10.88,10.38,9.63
2023-03-02T16:11:43Z,1446925,10.56,10.94,11.13,10.5,10.69,10.88,10.38,9.69
2023-03-02T16:11:44Z,1448070,10.63,10.94,11.19,10.5,10.69,10.94,10.38,9.69
2023-03-02T16:11:45Z,1449214,10.56,11,11.13,10.5,10.75,10.94,10.38,9.69
2023-03-02T16:11:46Z,1450358,10.56,11.06,11.19,10.56,10.75,10.94,10.44,9.69
2023-03-02T16:11:47Z,1451503,10.63,11.06,11.19,10.56,10.75,10.81,10.44,9.75
2023-03-02T16:11:48Z,1452648,10.63,11,11.19,10.56,10.75,10.88,10.44,9.75
2023-03-02T16:11:49Z,1453792,10.63,11.06,11.25,10.56,10.75,10.94,10.44,9.75
2023-03-02T16:11:51Z,1454937,10.69,11.06,11.25,10.56,10.75,10.94,10.5,9.75
2023-03-02T16:11:52Z,1456081,10.69,11.13,11.25,10.56,10.81,10.94,10.5,9.75
2023-03-02T16:11:53Z,1457225,10.69,11.13,11.25,10.56,10.81,10.94,10.5,9.75
2023-03-02T16:11:54Z,1458391,10.69,11.13,11.31,10.56,10.81,11,10.5,9.75
2023-03-02T16:11:55Z,1459540,10.75,11.13,11.31,10.56,10.81,11,10.56,9.81
2023-03-02T16:11:56Z,1460690,10.75,11.13,11.31,10.63,10.88,10.94,10.56,9.81
2023-03-02T16:11:57Z,1461840,10.75,11.13,11.31,10.63,10.88,10.94,10.56,9.88
2023-03-02T16:11:59Z,1462991,10.75,11.13,11.31,10.63,10.94,11,10.56,9.88
2023-03-02T16:12:00Z,1464141,10.81,11.19,11.31,10.63,10.94,11.06,10.56,9.88
2023-03-02T16:12:01Z,1465291,10.75,11.19,11.38,10.69,11,11,10.63,9.94
2023-03-02T16:12:02Z,1466441,10.81,11.19,11.38,10.69,11,11,10.63,9.94
2023-03-02T16:12:03Z,1467591,10.75,11.19,11.38,10.75,11.06,11,10.63,9.94
2023-03-02T16:12:04Z,1468742,10.81,11.13,11.44,10.75,11.06,11.06,10.63,9.94
2023-03-02T16:12:05Z,1469895,10.81,11.19,11.38,10.75,11.06,11.13,10.63,9.94
2023-03-02T16:12:07Z,1471046,10.81,11.19,11.38,10.75,11.06,11.19,10.63,10
2023-03-02T16:12:08Z,1472196,10.88,11.19,11.38,10.75,11.06,11.13,10.69,10
2023-03-02T16:12:09Z,1473347,10.88,11.25,11.44,10.75,11.13,11.19,10.69,10
2023-03-02T16:12:10Z,1474498,10.88,11.25,11.44,10.81,11.13,11.19,10.69,10
2023-03-02T16:12:11Z,1475648,10.81,11.25,11.38,10.81,11.13,11.19,10.69,10
2023-03-02T16:12:12Z,1476799,10.88,11.25,11.44,10.81,11.13,11.19,10.69,10.06
2023-03-02T16:12:13Z,1477949,10.88,11.31,11.5,10.88,11.13,11.25,10.69,10
2023-03-02T16:12:15Z,1479100,10.88,11.31,11.5,10.88,11.13,11.25,10.69,10.06
2023-03-02T16:12:16Z,1480251,10.94,11.38,11.5,10.88,11.19,11.25,10.69,10.13
2023-03-02T16:12:17Z,1481405,10.94,11.38,11.5,10.88,11.19,11.25,10.69,10.13
2023-03-02T16:12:18Z,1482555,10.94,11.38,11.5,10.88,11.13,11.25,10.69,10.13
2023-03-02T16:12:19Z,1483706,10.94,11.38,11.5,10.88,11.19,11.25,10.69,10.13
2023-03-02T16:12:20Z,1484856,10.94,11.44,11.56,10.94,11.19,11.31,10.69,10.13
2023-03-02T16:12:22Z,1486007,11,11.38,11.56,10.88,11.13,11.31,10.75,10.13
2023-03-02T16:12:23Z,1487157,11,11.44,11.56,10.88,11.19,11.31,10.75,10.13
2023-03-02T16:12:24Z,1488308,11,11.44,11.56,10.94,11.19,11.31,10.75,10.19
2023-03-02T16:12:25Z,1489459,11.06,11.44,11.63,10.94,11.25,11.38,10.75,10.19
2023-03-02T16:12:26Z,1490614,11.06,11.5,11.63,10.94,11.25,11.38,10.75,10.25
2023-03-02T16:12:27Z,1491765,11.06,11.56,11.63,10.94,11.25,11.38,10.75,10.19
2023-03-02T16:12:28Z,1492919,11.13,11.56,11.63,11,11.25,11.38,10.75,10.19
2023-03-02T16:12:30Z,1494070,11.13,11.56,11.69,10.94,11.25,11.38,10.75,10.31
2023-03-02T16:12:31Z,1495220,11.13,11.63,11.69,10.94,11.25,11.38,10.81,10.25
2023-03-02T16:12:32Z,1496371,11.13,11.63,11.69,10.94,11.31,11.38,10.81,10.25
2023-03-02T16:12:33Z,1497522,11.19,11.63,11.69,10.94,11.31,11.44,10.81,10.25
2023-03-02T16:12:34Z,1498672,11.19,11.63,11.69,11,11.38,11.31,10.81,10.25
2023-03-02T16:12:35Z,1499823,11.19,11.63,11.75,11,11.38,11.38,10.81,10.31
2023-03-02T16:12:36Z,1500974,11.19,11.69,11.75,11,11.38,11.44,10.81,10.31
2023-03-02T16:12:38Z,1502125,11.19,11.69,11.75,11,11.38,11.44,10.88,10.31
2023-03-02T16:12:39Z,1503275,11.25,11.69,11.75,11.06,11.38,11.44,10.88,10.31
2023-03-02T16:12:40Z,1504425,11.25,11.75,11.75,11.06,11.44,11.44,10.94,10.31
2023-03-02T16:12:41Z,1505580,11.25,11.75,11.75,11.06,11.5,11.44,10.94,10.38
2023-03-02T16:12:42Z,1506729,11.25,11.75,11.81,11,11.44,11.56,10.94,10.38
2023-03-02T16:12:43Z,1507880,11.25,11.75,11.75,11.06,11.5,11.56,10.94,10.44
2023-03-02T16:12:45Z,1509030,11.19,11.75,11.75,11,11.5,11.56,11,10.44
2023-03-02T16:12:46Z,1510181,11.25,11.75,11.81,11.06,11.5,11.63,11,10.44
2023-03-02T16:12:47Z,1511332,11.25,11.81,11.81,11,11.5,11.63,11.06,10.44
2023-03-02T16:12:48Z,1512482,11.25,11.81,11.81,11.06,11.56,11.69,11.06,10.44
2023-03-02T16:12:49Z,1513633,11.25,11.81,11.81,11.13,11.56,11.63,11.06,10.44
2023-03-02T16:12:50Z,1514783,11.25,11.81,11.81,11.06,11.56,11.69,11.06,10.44
2023-03-02T16:12:51Z,1515934,11.25,11.88,11.88,11.13,11.56,11.69,11.13,10.44
2023-03-02T16:12:53Z,1517088,11.25,11.88,11.88,11.13,11.63,11.75,11.13,10.5
2023-03-02T16:12:54Z,1518238,11.25,11.88,11.88,11.13,11.69,11.69,11.19,10.5
2023-03-02T16:12:55Z,1519389,11.25,11.88,11.88,11.13,11.69,11.75,11.13,10.5
2023-03-02T16:12:56Z,1520540,11.31,11.88,11.88,11.13,11.69,11.69,11.19,10.5
2023-03-02T16:12:57Z,1521690,11.31,11.88,11.94,11.19,11.75,11.69,11.13,10.56
2023-03-02T16:12:58Z,1522846,11.38,11.88,11.94,11.19,11.75,11.81,11.19,10.5
2023-03-02T16:13:00Z,1523996,11.31,11.88,11.94,11.25,11.75,11.81,11.19,10.56
2023-03-02T16:13:01Z,1525147,11.38,11.88,11.94,11.19,11.75,11.81,11.19,10.56
2023-03-02T16:13:02Z,1526298,11.31,11.88,12,11.25,11.75,11.81,11.19,10.63
2023-03-02T16:13:03Z,1527448,11.38,11.94,11.94,11.31,11.75,11.88,11.19,10.63
2023-03-02T16:13:04Z,1528602,11.31,11.94,12,11.31,11.81,11.94,11.19,10.63
2023-03-02T16:13:05Z,1529753,11.38,11.94,12,11.25,11.81,11.94,11.19,10.63
2023-03-02T16:13:06Z,1530904,11.38,11.94,12,11.31,11.81,11.94,11.19,10.69
2023-03-02T16:13:08Z,1532055,11.44,11.94,12.06,11.38,11.81,11.88,11.19,10.69
2023-03-02T16:13:09Z,1533205,11.44,12,12.06,11.31,11.81,11.88,11.25,10.69
2023-03-02T16:13:10Z,1534356,11.44,12,12.13,11.38,11.88,11.88,11.25,10.69
2023-03-02T16:13:11Z,1535507,11.5,12,12.13,11.38,11.88,11.94,11.25,10.69
2023-03-02T16:13:12Z,1536657,11.5,11.94,12.13,11.38,11.88,11.94,11.25,10.69
2023-03-02T16:13:13Z,1537808,11.5,12.06,12.19,11.44,11.88,12,11.25,10.75
2023-03-02T16:13:14Z,1538959,11.56,12,12.19,11.31,11.88,12.06,11.31,10.75
2023-03-02T16:13:16Z,1540112,11.56,12.06,12.19,11.44,11.88,12,11.38,10.75
2023-03-02T16:13:17Z,1541263,11.56,12.06,12.19,11.44,11.88,12,11.38,10.69
2023-03-02T16:13:18Z,1542413,11.63,12.06,12.19,11.44,11.88,12.06,11.38,10.75
